852;Kaart: Moll 218-e (Dk42-6);;;x;;022091;v;"Caarte van het oude nieuwe landt in West Voorn ; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
853;Kaart: Moll 218-f (Dk42-6);;;x;;022092;v;"Caarte vande polder vanden ouden Oost dyck in West Voorn ; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
854;Kaart: Moll 218-g (Dk42-6);;;x;;022093;v;"Caarte vant west nieuwe lant in West Voorne 1696 ; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
855;Kaart: Moll 218-h (Dk42-6);;;x;;022094;v;"Generale caarte vanden lande van Voorne inden lande van Over Flacquee ; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
856;Kaart: Moll 218-i (Dk42-6);;;x;;022095;v;"Caarte vande ambachts heerlykheyt van Dirckx Landt ; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
857;Kaart: Moll 218-j (Dk42-6);;;x;;022096;v;"Caarte vande Oude Tonge inde heerlykheyt ende lande van Grysoort ; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
858;Kaart: Moll 218-k (Dk42-6);;;x;;022097;v;"Caarte vande Nieuwe Tonge inde heerlykheyt ende lande van Grys Oort ; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859;Kaart: Moll 218-l (Dk42-6);;;x;;022098;v;"Generale caarte vande gansche heerlykheyt ende jurisdictie van Grys Oort ; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
860;Kaart: Moll 218-m (Dk42-6);;;x;;022099;v;"Caarte vande polders van Out en Nieuw Herckingen ; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
861;Kaart: Moll 218-n (Dk42-6);;;;;022100;v;"Caarte vande heerlykheyt van Melis Sant 1696 ; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
862;Kaart: Moll 218-o (Dk42-6);;;;;022101;v;"Caarte vande polder van Rockxsennisse 1696 ; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
863;Kaart: Moll 218-p (Dk42-6);;;;;022102;v;"Caarte vande polders van Onwaart en Aerts Dyck Wal ; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
864;Kaart: Moll 218-q (Dk42-6);;;;;022103;v;"Generale caarte vanden lande van Voorne aande oost zyde van Flacquee.; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
865;Kaart: Moll 218-r (Dk42-6);;;;;022104;v;"Caarte vande polder van Oost Voorn.; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
866;Kaart: Moll 218-s (Dk42-6);;;;;022105;v;"Caarte vande polder van Rugge A° 1696.; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
867;Kaart: Moll 218-t (Dk42-6);;;;;022106;v;"Caarte vande polders van Klein Oosterland en Kley-Burgh ; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
868;Kaart: Moll 218-u (Dk42-6);;;;;022107;v;"Caarte vande polders van Oud en Nieuw Roc-anje ; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
869;Kaart: Moll 218-v (Dk42-6);;;;;022108;v;"Caarte vande polder vanden Nieuwen Hoorn 1695 ; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
870;Kaart: Moll 218-w (Dk42-6);;;;;022109;v;"Caarte vande polder vande Nieuwe-Goote, Ao. 1696 ; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
871;Kaart: Moll 218-x (Dk42-6);;;;;022110;v;"Caarte vande Vier Polders anno 1696 ; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
872;Kaart: Moll 218-y (Dk42-6);;;;;022111;v;Caarte vande polder van Nieuw-Helle-Voet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
873;Kaart: Moll 218-z (Dk42-6);;;;;022112;v;"Caarte van het geinundeerde Weer-gors en 't fort van Helle-voet-sluys ; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
874;Kaart: Moll 218-aa (Dk42-6);;;;;022113;v;"Caarte der heerlycheyt van Naters ende Pancras Gors ; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
875;Kaart: Moll 218-bb (Dk42-6);;;x;;022114;v;"Caarte van Ste. Anna Polder ende 't Schape Gors ; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
876;Kaart: Moll 218-cc (Dk42-6);;;x;;022115;v;"Caarte van Sinte Cornelis Polder anders De Quacq ; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
877;Kaart: Moll 218-dd (Dk42-6);;;x;;022116;v;"Caarte vande ambachts heerlykheyt vande Oude en Nieuwe Streuyt ; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
878;Kaart: Moll 218-ee (Dk42-6);;;x;;022117;v;"Caarte vande Ambachts Heerlykheyt vanden Ouden Hoorn ; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
879;Kaart: Moll 218-ff (Dk42-6);;;x;;022118;v;"Caarte vande polder van Swarte-Waal, 1697 ; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
880;Kaart: Moll 218-gg (Dk42-6);;;x;;022119;v;"Caarte ende afbeeldinge der stede en vrye heerlykheyt van Heenvliet ; gepubliceerd in 1701";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
881;Kaart: Moll 391 (Dk43-4);;;;Scan alleen de a versie.;022130;v;"Groeninga vulgo Groeningen.; gepubliceerd in 1750";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
882;Kaart: Moll 392 (Dk43-4);;;;;022131;v;"Leeuwerden de hooftstadt van Frislant = door Sems, Johan; gepubliceerd in 1603";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
883;Kaart: Moll 393 (Dk43-4);;;;Al eens gescand maar niet goed genoeg.;022132;v;"Leeuwerden de hooftstadt van Vrieslandt door Feddes, Pieter; gepubliceerd in 1622";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
884;Kaart: Moll 394 (Dk43-4);;;;;022133;v;"[Leeuwarden]; gepubliceerd in 1700";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
885;Kaart: Moll 395 (Dk50-6);;;;;022134;v;"Plan van Assen met de environs ; gepubliceerd in 1840";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
886;Kaart: Moll 396 (Dk43-4);;;;;022135;v;"Campi vulgo Campen ; gepubliceerd in 1750";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
887;Kaart: Moll 397 (Dk43-4);;;;;022136;v;"Wtrecht = door Aveele, Johan van den; gepubliceerd in 1690";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
888;Kaart: Moll 398 (Dk43-4);;;;Scan alleen de B variant.;022137;v;"Plan van Zeist door Petersen, J.; gepubliceerd in 1820";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
889;Kaart: Moll 399 (Dk43-4);;;;;022138;v;"Grondtekening der stad Enkhuisen.; gepubliceerd in 1743";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
890;Kaart: Moll 400 (Dk43-4);;;;;022139;v;"[Alkmaar] door Drebbel, Cornelis; gepubliceerd in 1597";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
891;Kaart: Moll 401 (Dk43-4);;;;;022140;v;"Alkmaar door Philips, Jan Caspar; gepubliceerd in 1747";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
892;Kaart: Moll 402 (Dk43-4);;;;;022141;v;"Harlemum, vulgo Haerlem.; gepubliceerd in 1750";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
893;Kaart: Moll 403 (Dk43-4);;;;;022142;v;"Grond teekening der stad Haarlem door Geus, C. K. de; gepubliceerd in 1829";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
894;Kaart: Moll 404 (Dk43-4);;;;;022143;v;"Den Haarlemmer Hout in deszelfs tegenwoordige situatie afgeteekend door Engelman, Daniel; gepubliceerd in 1792";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
895;Kaart: Moll 405 (Dk43-4);;;;Huidige versie goed genoeg.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
896;Kaart: Moll 406 (Dk43-4);;;;Scan alleen de B variant.;022145;v;"Amsterdam door Philips, Caspar; gepubliceerd in 1766";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
897;Kaart: Moll 407 (Dk43-4);;;;;022146;v;Nieuwe kaart van de wydberoemde koopstat Amsteldam met deszelfs gebied ... gepubliceerd in 1772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
898;Kaart: Moll 408 (Dk43-4);;;;;022147;v;"Kaart van de plantagie binnen de stadt Amsterdam door Schilling, Johannes; gepubliceerd in 1785";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
899;Kaart: Moll 409 (Dk43-4);;;;;022148;v;Caarte van het Oostwaartse gedeelte van den over Braker-buijten Polder ... gepubliceerd in 1785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
900;Kaart: Moll 410 (Dk43-4);;;;;022149;v;"[Amsterdam (het Zieke Water)]; gepubliceerd in 1780";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
901;Kaart: Moll 411 (Dk43-5);;;;;022150;v;Kaart van de geprojecteerde veranderingen der vaste waalen en braauw-waalen ... gepubliceerd in 18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
902;Kaart: Moll 412 (Dk43-5);;;;;022151;v;Kaart van de tegenwoordige gesteldheid der vaste waalen … gepubliceerd in 18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
903;Kaart: Moll 413 (Dk43-5);;;;;022152;v;"Caart van de erven op de Binnen Amstel, Prinsegracht en Kerkstraat ... door Walraven, Maurits; gepubliceerd in 1734";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
904;Kaart: Moll 414a (Dk43-5);;;;;022153;v;"Platte grond van het St. Pieters Gasthuis : benevens alle de daaraan behoorende huizen en tuinen ; gepubliceerd in 1786";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
905;Kaart: Moll 414b (Dk43-5);;;;;022154;v;"Platte grond van het St. Pieters Gasthuis : benevens alle de daaraan behoorende huizen en tuinen ; gepubliceerd in 1786";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
906;Kaart: Moll 414c (Dk43-5);;;;;022155;v;"[Plattegrond van een kerk]; gepubliceerd in 17";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
907;Kaart: Moll 415 (Dk43-5);;;;;022156;v;Aan zyne vorstelyke doorluchtigheyd Willem Carel Hendrik Friso ... gepubliceerd in 1747;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
908;Kaart: Moll 416 (Dk43-5);;;;;022157;v;"Nieuwe grondteekening van 's Gravenhage =; gepubliceerd in 1830";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
909;Kaart: Moll 417 (Dk43-5);;;;;022158;v;"Lugduni Batavorum vulgo Leyden sic ultimo amplificati delineatio ; gepubliceerd in 1698";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
910;Kaart: Moll 418 (Dk43-5);;X;;Scan alleen 1 a-d: zie mail #5. Moet gestitcht worden.;022159;v;Nieuwe platte grond der stad Rotterdam, gelegen aan de rivieren de Maas en de Rotte ... gepubliceerd in 1800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
911;Kaart: Moll 419 (Dk43-6);;;;;022160;v;"Platte grond van 's Lands Magazyn te Rotterdam door Munro, Andries; gepubliceerd in 1787";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
912;Kaart: Moll 420 (Dk43-6);;;;;022161;v;"Platte grond van 's Lands Scheeps Timmerwerf te Rotterdam door Munro, Andries; gepubliceerd in 1787";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
913;Kaart: Moll 421 (Dk43-6);;;;;022162;v;Kaart van de 's Landswerf benevens al de daar op zijnde wooningen ... gepubliceerd in 1800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
914;Kaart: Moll 422 (Dk43-6);;;;;022163;v;"Briela.; gepubliceerd in 1750";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
915;Kaart: Moll 423 (Dk43-6);;;;;022164;v;" Gorchum.; gepubliceerd in 1750";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
916;Kaart: Moll 424 (Dk43-6);;;;;022165;v;"De stad Gorinchem ; gepubliceerd in 1750";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
917;Kaart: Moll 425;;;;Al gedaan: B.l.34;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
918;Kaart: Moll 426 (Dk43-6);;;;Huidige versie is goed genoeg.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
919;Kaart: Moll 427 (Dk43-6);;;;;022166;v;"Vlissingen.; gepubliceerd in 1730";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
920;Kaart: Moll 428 (Dk43-6);;;;;022167;v;"Aanwysinge van de haavens, kaaijen en verdere waterloopen der stad Vlissingen.; gepubliceerd in 17";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
921;Kaart: Moll 429 (Dk43-6);;;;;022168;v;"Heusden.; gepubliceerd in 1750";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
922;Kaart: Moll 430 (Dk43-6);;;;;022169;v;"Berghen op Zoom.; gepubliceerd in 1750";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
923;Kaart: Moll 431 (Dk43-6);;;;Huidige versie is goed genoeg.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
924;Kaart: Moll 432 (Dk43-6);;;;;022170;v;"Grondtekening der stad Breda.; gepubliceerd in 1740";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
925;Kaart: Moll 433 (Dk43-6);;;;Zie Ackersdijck 151.;022171;v;"Sylva Ducis, Gallis Bois le Duc, German sHartogenbos.; gepubliceerd in 1735";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
926;Kaart: Moll 434 (Dk43-6);;;;;022172;v;"Traiectum ad Mosam vulgo Maestricht.; gepubliceerd in 1725";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
928;Kaart: Moll 475a (Dk43-10);;;;;022173;v;Nieuwe kaart van het inkoomen van de Ooster en Wester Eemze en het Hommegat: gepubliceerd in 1797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
929;Kaart: Moll 475b (Dk43-10);;;;Beschrijving van bovenstaande kaart, gescand als boekje met itemnummer 022174.;022174;v;Nieuwe kaart van het inkoomen van de Ooster en Wester Eemze en het Hommegat: gepubliceerd in 1798;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930;Kaart: Moll 476 (Dk43-10);;;;;022175;v;"[De Waddenzee]; gepubliceerd in 1760";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
931;Kaart: Moll 477 (Dk43-10);;;;Huidige versie is goed genoeg.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
932;Kaart: Moll 478 (Dk43-10);;;;;022176;v;Kaart van de Zuider-Zee, behelzende voornamelijk het vaarwater van Amsterdam: gepubliceerd in 1780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
933;Kaart: Moll 479 (Dk50-6);;;;;022177;v;Meetingen en peylingen van een bazis tot het formeeren van een kaart van de Zuyder Zee: gepubliceerd in 1797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
934;Kaart: Moll 480 (Dk43-10);;;;;022178;v;"Nieuwe afteekening van het inkomen van de Texelse Reede ... ; gepubliceerd in 1735";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
935;Kaart: Moll 481 (Dk43-10);;;;;022179;v;"[Nieuwe pas-kaart van Texel en den Horst]; gepubliceerd in 1756";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
936;Kaart: Moll 482 (Dk43-10);;;;;022180;v;"[Nieuwe pas-kaart van Texel en den Horst]; gepubliceerd in 1756";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
937;Kaart: Moll 483-a (Dk43-10);;;;;022181;v;"Nieuwe pas-kaart van Texel en den Horst.; gepubliceerd in 1782";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
938;Kaart: Moll 483-b (Dk43-10);;;;;022182;v;"Nieuwe pas-kaart van Texel en den Horst.; gepubliceerd in 1782";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
939;Kaart: Moll 484 (Dk43-10);;;;;022183;v;"Situatie kaart van de Heldersche Rheede en zeegaten door Leverink, H. M.; gepubliceerd in 1800";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
940;Kaart: Moll 485 (Dk50-6);;;;Al eens gescand maar niet goed genoeg.;022184;v;"Hydrographische kaart van de Texel stroom, Heldersche reede en zeegaten door Rijk, Julius Constantijn; gepubliceerd in 1816";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
941;Kaart: Moll 486 (Dk50-6);;;;;022185;v;Hydrographische kaart der zeegaten van Vlieland, Terschelling en Ameland: gepubliceerd in 1831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
942;Kaart: Moll 487 (Dk43-10);;;;;022186;v;"Nieuwe en zeer accuraate zee-caart van den Hollandse wal strekkende van de Maas tot Texel ; gepubliceerd in 1765";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
943;Kaart: Moll 488 (Dk43-10);;;;;022187;v;"Directions for sailing into the Texel door Trock, Johan Diederik; gepubliceerd in 1780";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
944;Kaart: Moll 489 (Dk43-10);;;;;022188;v;Kaart van het Nieuwe Diep aan den Helder, aanwyzende de aldaar gemaakte werken: gepubliceerd in 1790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
945;Kaart: Moll 490 (Dk43-10);;;;;022189;v;Kaart der haven van het Nieuwe Diep bij den Helder: gepubliceerd in 1811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
946;Kaart: Moll 491 (Dk43-10);;;;;022190;v;Kaart van een gedeelte van de Zuider-Zee met de vaarwaters van het Vlaak: gepubliceerd in 17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
947;Kaart: Moll 492 (Dk43-10);;;;;022191;v;"[Harlingen]; gepubliceerd in 17";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
948;Kaart: Moll 493 (Dk43-10);;;;;022192;v;"De haven van Harlingen met dessels diepte en wijde, bij gewoon hoogwater.; gepubliceerd in 17";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
949;Kaart: Moll 494 (Dk43-10);;;;;022193;v;"[Enkhuizen]; gepubliceerd in 17";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
950;Kaart: Moll 495 (Dk43-10);;;;;022194;v;"[Hoorn]; gepubliceerd in 17";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
951;Kaart: Moll 496 (Dk43-10);;;;;022195;v;"[Hellevoetsluis]; gepubliceerd in 17";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
952;Kaart: Moll 497 (Dk43-10);;;;;022196;v;Schets van een gedeelte van het Haringvliet van Stad tot aan Hellevoetsluis door Buijskes: gepubliceerd in 1799;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
953;Kaart: Moll 498 (Dk43-10);;;;;022197;v;Kaart van de Rheede van Hellevoetsluis, beneffens de zeegaaten Goeree en Quax-diep: gepubliceerd in 17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
954;Kaart: Moll 499 (Dk43-10);;;;;022198;v;"Ruuwe schets van de positiën der vaartuijgen op de Roompot.; gepubliceerd in 17";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
955;Kaart: Moll 500 (Dk43-10);;;;Huidige versie is goed genoeg.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
956;Kaart: Ackersdijck 35 (Dk26-5);;;;;022199;v;Belgica foederata complectens septem provincias, ducatum Geldriae, comitatus Hollandiae et Zelandiae: gepubliceerd in 1710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
957;Kaart: Ackersdijck 36 (Dk26-5);;;;Deze scannen. Zie KAART: Ackersdijck 92 (Dk26-7);022200;v;"Le Comté de Hollande door Jaillot, Alexis Hubert; gepubliceerd in 1750";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
958;Kaart: Ackersdijck 37 (Dk26-5);;;;;022201;v;"Nieuwe kaart der Vereenigde Nederlanden.; gepubliceerd in 1744";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
